p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.02593218612849	0.798	0.134	0	naive	GFP.GFP
0	1.381233255146	0.727	0.465	0	naive	ENSMUSG00000014846.Tppp3
0	0.679529076722259	0.791	0.596	0	naive	ENSMUSG00000023034.Nr4a1
0	1.09610329824542	0.579	0.385	0	naive	ENSMUSG00000020044.Timp3
0	0.880775273293843	0.717	0.53	0	naive	ENSMUSG00000071984.Fndc1
0	1.28588872360906	0.408	0.231	0	naive	ENSMUSG00000029708.Gcc1
0	0.913180552849464	0.624	0.448	0	naive	ENSMUSG00000026628.Atf3
0	0.96660395370323	0.455	0.287	0	naive	ENSMUSG00000039328.Rnf122
0	1.45416920128284	0.386	0.224	0	naive	ENSMUSG00000025746.Il6
0	1.72441150998401	0.32	0.158	0	naive	ENSMUSG00000003665.Has1
0	0.887860974842078	0.464	0.304	0	naive	ENSMUSG00000053007.Creb5
0	1.00256001933086	0.428	0.27	0	naive	ENSMUSG00000023067.Cdkn1a
0	0.756714934668981	0.8	0.644	0	naive	ENSMUSG00000040435.Ppp1r15a
0	0.71447861224198	0.895	0.742	0	naive	ENSMUSG00000021268.Meg3
0	0.688529250385083	0.773	0.626	0	naive	ENSMUSG00000003032.Klf4
0	0.889936378219288	0.59	0.446	0	naive	ENSMUSG00000038894.Irs2
0	1.18321447124253	0.324	0.181	0	naive	ENSMUSG00000026826.Nr4a2
0	1.33596016451979	0.339	0.197	0	naive	ENSMUSG00000043702.Pde12
0	0.935742337300477	0.399	0.257	0	naive	ENSMUSG00000032193.Ldlr
0	1.02135140809737	0.624	0.482	0	naive	ENSMUSG00000021453.Gadd45g
0	0.748212365211567	0.898	0.757	0	naive	ENSMUSG00000040170.Fmo2
0	1.01516089611802	0.372	0.232	0	naive	ENSMUSG00000053199.Arhgap20
0	1.01998348140832	0.43	0.292	0	naive	ENSMUSG00000056749.Nfil3
0	0.953312340616049	0.486	0.349	0	naive	ENSMUSG00000097451.Rian
0	0.763832984998916	0.481	0.344	0	naive	ENSMUSG00000053441.Adamts19
0	0.970906869746252	0.367	0.23	0	naive	ENSMUSG00000015354.Pcolce2
0	1.65057738898865	0.227	0.091	0	naive	ENSMUSG00000032578.Cish
0	1.07301232622833	0.347	0.211	0	naive	ENSMUSG00000037447.Arid5a
0	0.843137148764286	0.643	0.508	0	naive	ENSMUSG00000022893.Adamts1
0	0.895371155710266	0.408	0.275	0	naive	ENSMUSG00000030116.Mfap5
0	0.888793478551163	0.463	0.331	0	naive	ENSMUSG00000056481.Cd248
0	0.804241445233251	0.595	0.463	0	naive	ENSMUSG00000040152.Thbs1
0	0.920091323877481	0.682	0.553	0	naive	ENSMUSG00000018476.Kdm6b
0	0.843026874190926	0.653	0.525	0	naive	ENSMUSG00000037876.Jmjd1c
0	0.914732046881855	0.875	0.748	0	naive	ENSMUSG00000055148.Klf2
0	1.1131114073425	0.271	0.145	0	naive	ENSMUSG00000034926.Dhcr24
0	0.933110040728053	0.336	0.212	0	naive	ENSMUSG00000059743.Fdps
0	0.467049133489611	0.837	0.717	0	naive	ENSMUSG00000016494.Cd34
0	1.11081927794869	0.26	0.142	0	naive	ENSMUSG00000058258.Idi1
0	0.852092328975816	0.585	0.47	0	naive	ENSMUSG00000028525.Pde4b
0	0.554549887301914	0.667	0.553	0	naive	ENSMUSG00000029309.Sparcl1
0	0.788777073478171	0.952	0.84	0	naive	ENSMUSG00000041959.S100a10
0	0.663590185226148	0.768	0.657	0	naive	ENSMUSG00000006356.Crip2
0	1.76329232166765	0.192	0.085	0	naive	ENSMUSG00000079138.Gm8818
0	0.558359271239964	0.854	0.749	0	naive	ENSMUSG00000020423.Btg2
0	0.419474573872358	0.841	0.737	0	naive	ENSMUSG00000064080.Fbln2
0	0.802668461766199	0.546	0.444	0	naive	ENSMUSG00000023272.Creld2
0	0.875959858915776	0.628	0.526	0	naive	ENSMUSG00000006403.Adamts4
0	0.515715304054851	0.683	0.583	0	naive	ENSMUSG00000019843.Fyn
0	0.63713668922541	0.916	0.816	0	naive	ENSMUSG00000021250.Fos
0	0.461822424582258	0.793	0.696	0	naive	ENSMUSG00000024713.Pcsk5
0	0.928988794653646	0.586	0.489	0	naive	ENSMUSG00000026020.Nop58
0	0.470611028053069	0.786	0.693	0	naive	ENSMUSG00000036334.Igsf10
0	0.639992130406012	0.817	0.725	0	naive	ENSMUSG00000092274.Neat1
0	0.602751317289884	0.944	0.853	0	naive	ENSMUSG00000033863.Klf9
0	0.70358569428748	0.853	0.764	0	naive	ENSMUSG00000027829.Ccnl1
0	0.535562776385321	0.728	0.639	0	naive	ENSMUSG00000007039.Ddah2
0	0.615244827842117	0.853	0.765	0	naive	ENSMUSG00000044786.Zfp36
0	0.454172631604381	0.806	0.722	0	naive	ENSMUSG00000053560.Ier2
0	0.404681699210855	0.798	0.714	0	naive	ENSMUSG00000036880.Acaa2
0	0.497069729365761	0.751	0.668	0	naive	ENSMUSG00000000078.Klf6
0	0.730307863929644	0.917	0.836	0	naive	ENSMUSG00000038418.Egr1
0	0.460429465939301	0.78	0.7	0	naive	ENSMUSG00000032238.Rora
0	0.476631927804831	0.832	0.752	0	naive	ENSMUSG00000022048.Dpysl2
0	0.455660363193803	0.814	0.735	0	naive	ENSMUSG00000026034.Clk1
0	0.450955323316194	0.838	0.76	0	naive	ENSMUSG00000031523.Dlc1
0	0.471356411325633	0.86	0.784	0	naive	ENSMUSG00000038587.Akap12
0	0.44903968655295	0.793	0.718	0	naive	ENSMUSG00000018474.Chd3
0	0.461168897170757	0.874	0.803	0	naive	ENSMUSG00000026131.Dst
0	0.448759355951478	0.746	0.676	0	naive	ENSMUSG00000020859.Spag9
0	0.583692039167542	0.807	0.738	0	naive	ENSMUSG00000018899.Irf1
0	0.387475322091077	0.845	0.777	0	naive	ENSMUSG00000024501.Dpysl3
0	0.534935184663625	0.875	0.808	0	naive	ENSMUSG00000054364.Rhob
0	0.961626312149714	0.962	0.897	0	naive	ENSMUSG00000006360.Crip1
0	0.45570970553282	0.82	0.756	0	naive	ENSMUSG00000056629.Fkbp2
0	0.647148977348294	0.912	0.849	0	naive	ENSMUSG00000038612.Mcl1
0	0.671481371262312	0.987	0.927	0	naive	ENSMUSG00000025784.Clec3b
0	0.854993988687569	0.849	0.793	0	naive	ENSMUSG00000053113.Socs3
0	0.37987845204703	0.935	0.881	0	naive	ENSMUSG00000008575.Nfib
0	0.287442425054963	0.986	0.934	0	naive	ENSMUSG00000026574.Dpt
0	0.373449553537259	0.926	0.877	0	naive	ENSMUSG00000046447.Camk2n1
0	0.425357206569531	0.842	0.793	0	naive	ENSMUSG00000015312.Gadd45b
0	0.656862962968614	0.931	0.89	0	naive	ENSMUSG00000098973.Mir6236
0	0.428020310041279	0.948	0.908	0	naive	ENSMUSG00000032231.Anxa2
0	0.435762544594932	0.859	0.823	0	naive	ENSMUSG00000027940.Tpm3
0	0.508026040389197	0.99	0.955	0	naive	ENSMUSG00000040488.Ltbp4
0	0.378920042362667	0.981	0.948	0	naive	ENSMUSG00000001911.Nfix
0	0.420433346583353	0.898	0.865	0	naive	ENSMUSG00000022261.Sdc2
0	0.683090369257855	0.977	0.947	0	naive	ENSMUSG00000072235.Tuba1a
0	0.459923574891902	0.95	0.92	0	naive	ENSMUSG00000038393.Txnip
0	0.720229754963364	0.952	0.922	0	naive	ENSMUSG00000052837.Junb
0	0.601347599013723	0.989	0.96	0	naive	ENSMUSG00000020315.Sptbn1
0	0.600407144201808	0.988	0.959	0	naive	ENSMUSG00000069833.Ahnak
0	0.442608452397964	0.936	0.91	0	naive	ENSMUSG00000022136.Dnajc3
0	0.189726459791499	1	0.975	0	naive	ENSMUSG00000092341.Malat1
0	0.677844133644485	0.996	0.973	0	naive	ENSMUSG00000026879.Gsn
0	0.648759757299384	0.964	0.943	0	naive	ENSMUSG00000071637.Cebpd
0	0.606096335333897	0.888	0.869	0	naive	ENSMUSG00000032575.Manf
0	0.473125574394201	0.922	0.905	0	naive	ENSMUSG00000040128.Pnrc1
0	0.322759809402723	0.989	0.974	0	naive	ENSMUSG00000027422.Rrbp1
0	0.489678964744756	0.995	0.981	0	naive	ENSMUSG00000071076.Jund
0	0.334786044985862	0.98	0.969	0	naive	ENSMUSG00000027712.Anxa5
0	0.80288371306527	0.992	0.982	0	naive	ENSMUSG00000026864.Hspa5
0	0.304696257246855	0.998	0.989	0	naive	ENSMUSG00000064345.mt-Nd2
0	0.348327235686209	0.997	0.99	0	naive	ENSMUSG00000020048.Hsp90b1
0	0.326468606458262	0.993	0.986	0	naive	ENSMUSG00000020719.Ddx5
0	0.380720503763782	0.969	0.963	0	naive	ENSMUSG00000020571.Pdia6
0	0.30971400170776	0.983	0.978	0	naive	ENSMUSG00000027248.Pdia3
0	0.20214171061615	1	0.995	0	naive	ENSMUSG00000070436.Serpinh1
0	0.280494869408678	0.988	0.984	0	naive	ENSMUSG00000003814.Calr
0	0.342428115026289	1	0.996	0	naive	ENSMUSG00000064339.mt-Rnr2
0	0.262657307901618	0.999	0.996	0	naive	ENSMUSG00000035530.Eif1
0	0.228101622264051	1	0.998	0	naive	ENSMUSG00000026238.Ptma
0	0.351444257898644	0.998	0.996	0	naive	ENSMUSG00000023944.Hsp90ab1
1.65634379122204e-307	0.496822478634925	0.763	0.659	5.09309152362865e-303	naive	ENSMUSG00000028003.Lrat
1.01896554943348e-306	0.851023481832672	0.429	0.305	3.13321716795301e-302	naive	ENSMUSG00000032515.Csrnp1
5.56170766386384e-304	0.790781903858957	0.403	0.279	1.71016948956149e-299	naive	ENSMUSG00000019989.Enpp3
1.73592681152544e-302	1.32167595511887	0.256	0.146	5.33780135275957e-298	naive	ENSMUSG00000035678.Tnfsf9
3.00004876561206e-302	0.345939864417724	0.907	0.857	9.22484994938054e-298	naive	ENSMUSG00000004044.Cavin1
